1000
(32224.3272688,-19042.6088202)
(41451.030601,-5244.83206057)
(-18764.7901761,-49753.9818097)
(-48109.4247731,-59176.5252512)
(-50694.8235325,64686.4590801)
(-14075.2930877,-60814.8315114)
(5455.42145826,52270.3728161)
(38234.8625652,19719.6463931)
(-1182.67221539,23126.435627)
(-43928.6915422,2720.01754832)
(-330.080561052,60266.6318585)
(7616.4551113,26294.0717054)
(-34449.1822893,-49160.1301688)
(-2302.31549184,319.455172338)
(-28155.9054755,-60604.9461971)
(-16376.5596481,-39466.8999892)
(58836.8861267,-58754.6029639)
(59596.0666504,-49639.753817)
(63563.1461196,24654.4168285)
(-5491.50073694,-52243.6522348)
(57278.0307322,48224.6886389)
(-1722.00010966,23439.8517069)
(-22365.339365,51846.1340028)
(-16307.6525133,49601.7463174)
(63844.8335121,7845.68046601)
(-29830.2941468,54915.2135134)
(29312.0229394,29590.1460879)
(-34760.4555431,-3509.11552289)
(-3343.46658964,-30344.0928524)
(-40377.1707784,49811.0661267)
(32.9425224356,-752.636024926)
(-8077.72092163,10421.5337396)
(-15953.3407442,-19031.9258391)
(-65454.9046869,5871.7553922)
(-17696.4466497,-36019.193998)
(-10453.8114213,-20558.8107068)
(48757.7067714,39832.9669118)
(34879.559162,45086.9700019)
(-46021.5584169,-15919.7262354)
(170.12003348,58131.5765501)
(-33175.3596046,35827.7260631)
(5387.65704031,9192.61610112)
(51569.8846589,-59026.8458249)
(55823.5285761,-52965.6523619)
(32996.9939008,18101.6889247)
(-19445.0468236,19954.3472368)
(-43370.7067336,19707.3034516)
(-55213.4561974,-64377.6581567)
(-22071.4645797,59005.2139701)
(14859.1758169,32102.5453906)
(-61164.6370333,-64320.9164063)
(-40952.9147463,-63012.00134)
(-5764.16931992,5140.4711143)
(55272.1849518,29871.0533156)
(64222.6958551,33479.3823328)
(-8178.71907804,3586.40672062)
(20944.1242605,-60733.7960031)
(-33207.7765068,-61175.5233752)
(-30767.1025259,58253.1455872)
(-63645.8004903,-28264.3003852)
(-17968.2615364,18863.3625335)
(62292.0836854,11284.6735735)
(-46348.7155112,64671.8769567)
(16019.7023824,-2971.64861997)
(33394.6194966,-9532.43554263)
(-61760.0736031,-64539.4642433)
(-40709.1757148,-24794.7849883)
(-9182.55995444,-36070.3474793)
(-15293.4376013,-35120.8249669)
(54034.593929,26151.6096815)
(62197.7836833,-12274.3754858)
(-16050.0360999,-41126.1818249)
(-50878.4827023,-42712.399949)
(55322.175748,5845.16194922)
(-36412.9045635,-8963.61853749)
(21820.5655328,-37981.2084002)
(-36299.4575437,58393.6270093)
(-50301.7759793,-15058.5758113)
(-22946.2166159,-48201.4445084)
(-1181.95144516,-10915.0859826)
(-56866.8277745,-38638.2773484)
(-54460.1109431,-33612.4354444)
(-17701.5261994,6757.22968711)
(20219.5825041,29656.4086085)
(33374.4229696,-36600.5762081)
(1547.42370302,62889.8768887)
(12920.7848464,-27764.1551487)
(-38006.7577035,30732.9274127)
(-40968.9003697,58048.8264272)
(-30732.0989591,8638.51701046)
(-50353.3941129,42713.3156576)
(-29181.6561782,38078.1898453)
(1220.79348562,39088.1851256)
(34866.465911,58478.788943)
(-48328.1651671,36543.3302527)
(-63564.5085139,-14706.1646641)
(31788.9109613,-32082.0176363)
(-51896.5486219,-63018.2633012)
(16845.1101235,-26036.8329286)
(10199.375896,-45332.0271186)
(-31548.5951132,-58930.1666052)
(-61802.1814594,42169.5001734)
(36731.5605138,23183.3326634)
(-44736.9724938,-36646.3062143)
(32676.3378434,57732.3602688)
(25241.6996388,-44552.0715015)
(53313.3407155,16843.0237143)
(-22831.7333051,-15755.1344788)
(-45809.3782653,-55911.1825782)
(-33176.8811937,59992.0403999)
(23487.3933293,41983.7093992)
(36459.4537135,7834.60565774)
(-17098.0795943,-20458.1181926)
(-47779.5283957,65289.6135339)
(-30160.8546758,-31440.5417858)
(33741.8587098,-2947.88181562)
(-3380.84924893,32777.8279548)
(-27780.9343759,20503.1460518)
(10740.7435704,-11531.9037375)
(-40715.6070234,-26231.7196477)
(48175.7747208,-56559.6939307)
(30298.3958734,-42892.8456646)
(-33562.6987548,-10676.1214757)
(21779.5281734,-51716.6865418)
(62614.8318673,45080.9659712)
(62442.9219881,46314.3718985)
(-45141.3677133,-32970.6955471)
(-32584.6315696,-31442.1304061)
(63948.9990737,-17748.2359363)
(-26038.8950238,24563.6525523)
(42102.4864015,46643.3884239)
(-20151.4245316,-19085.5290418)
(-42115.3781396,40322.0933246)
(-7907.89890308,-26703.293067)
(-10676.4306074,52091.9051388)
(-22202.2003491,42006.9112484)
(-17966.7281896,-9940.28916208)
(15312.3052278,-65426.3661147)
(17655.3203981,-54101.8167318)
(596.71766522,58176.4775833)
(-32186.5027106,-6217.67746125)
(-63043.6411983,43503.1859815)
(33895.898538,-16320.4537713)
(40891.330438,16546.0048201)
(-41019.4925808,-47880.6871885)
(59444.0533169,3189.13296795)
(-35253.263335,-34087.1884947)
(-155.949369701,-15613.3827474)
(-40068.402512,7582.1324642)
(38137.3136891,-52279.021319)
(10483.7394828,-23998.745224)
(12484.9358098,9995.92298594)
(10973.4935893,-46282.6130927)
(-56651.2015726,31394.4731315)
(12763.6865299,-13856.6845285)
(-52871.9840032,-60738.0585182)
(31255.7726795,60048.1832916)
(-15911.2178939,40939.1416132)
(-24746.5539054,-50274.955954)
(-10675.795207,-22286.7629576)
(52832.413813,45738.6007959)
(17762.6315416,-3637.94224474)
(-47049.8866111,-63279.3102872)
(13986.2878773,19197.7614172)
(29391.182979,5615.30029218)
(-37244.5645791,53902.1643054)
(-1375.17468046,-43582.3381204)
(-3846.81387559,-8226.14472454)
(62663.9058978,-5017.08751686)
(43587.4486521,-2342.70894264)
