100000
(33189.1455838,54926.0687039)
(24373.9228375,-40449.3813818)
(-48317.9558534,24499.405407)
(3314.67025155,8651.0103422)
(-4085.4782287,26036.865915)
(29705.8114172,-31361.5927919)
(49216.3062787,-34676.4440189)
(-750.296113393,1958.10256689)
(-5722.4189655,6441.57400711)
(-9614.55169314,27732.8824698)
(62276.2531288,10888.3722425)
(-65176.4390129,47202.1912863)
(55286.5561007,-5756.53729295)
(-22915.9232827,-28751.7312021)
(15903.178185,37275.2083216)
(24011.4566763,-29734.292068)
(-4386.28272917,-23721.2598199)
(-20074.8258236,56162.8787964)
(3202.8786523,-7690.28581303)
(32470.7901049,-56580.8044973)
(62331.2229886,-24673.8107894)
(46015.4076163,30844.5200235)
(22015.6535947,28885.4555307)
(58532.2104485,-61643.3063665)
(17859.2625007,50216.1265559)
(-55493.7579537,-47909.4420455)
(12973.0674985,6354.53740862)
(-3033.03734583,8484.37375526)
(-833.951474649,-61073.4214939)
(1125.88724397,26505.5208969)
(47888.9413508,21757.9167285)
(1303.64242579,14046.0849011)
(-5977.77939871,23663.2239827)
(20369.4868212,16263.87097)
(3749.38227562,-15911.7332254)
(-29273.6361404,-55627.9029153)
(54787.8408633,29732.7672734)
(40472.3717908,30636.3981853)
(-61666.27713,59704.1670516)
(-26162.001695,-15675.3658169)
(-44146.8249645,3031.91781887)
(-7587.16330686,58821.7025834)
(-11258.3843191,-35839.6660058)
(17000.4521891,-7030.31717)
(60780.9658524,9322.78099347)
(-46374.8470697,33842.5508193)
(54631.1898172,-26235.673941)
(54695.1835818,33561.3082643)
(-54082.3043171,-15856.8080978)
(8290.10511081,-60896.1436967)
(54109.4087604,-64517.6312815)
(39624.2584302,-61578.1690659)
(-62104.6293615,12371.1076566)
(-39062.8624365,-4737.06189329)
(36842.9315001,29817.5897048)
(57132.6249252,-56275.0767604)
(61474.4971529,57306.3104729)
(-43452.7072258,-27790.2999287)
(-47717.3834867,22749.3334455)
(61274.2455537,44905.6676906)
(34825.1000431,-41140.2506337)
(8540.21323196,42361.903019)
(2835.79552447,16649.3549345)
(17626.8232991,-60048.239001)
(-34635.2385809,-33423.5939121)
(-29178.922111,-13221.9186993)
(-31943.6864261,-49328.7701615)
(-61512.5197775,23522.1666565)
(-21244.9454112,56384.5957155)
(-64856.7879218,50346.4806237)
(-11695.778377,-30544.7721383)
(49768.4454878,-44988.042591)
(25278.2143533,-14793.0476693)
(25065.1743777,56002.8290489)
(27120.3750183,-55430.0494608)
(-29718.6332915,10018.1082228)
(51866.9112617,-30183.1359417)
(26730.9720864,19953.7489058)
(-28451.2907137,-46000.2758074)
(-38691.5996384,-35361.6210573)
(37433.6174538,17966.1478147)
(26498.7323354,43092.477618)
(-58236.7075926,-29263.0296285)
(51609.7187699,-58259.9246479)
(8100.78433491,18684.2678015)
(56139.5978573,54851.7131928)
(-5859.17293738,-9536.19972807)
(-15232.5750517,33185.120784)
(-16419.1204966,-417.933018671)
(20857.3637982,39195.7866621)
(29260.7693889,9027.17198071)
(-56337.4362883,-7597.34656552)
(-45888.700254,-6352.74655945)
(-6576.64197792,61908.8589168)
(-49519.6285141,-10435.8446879)
(-20051.1275377,-51475.329112)
(785.118168244,7384.09457827)
(-5335.67498965,32019.8717973)
(-3323.11494695,1766.90181521)
(-60162.753511,20652.7673384)
(6804.27408268,38820.0418006)
(2584.03693414,64847.0161111)
(-42062.878842,23138.2026482)
(12911.052505,-26686.5087013)
(-17836.4761643,18467.8748206)
(15069.3333819,21081.7809)
(14520.5223672,-20388.2212163)
(3197.0051078,-31464.4742327)
(-27594.7793961,35945.3447718)
(-53474.1394674,-28481.7126279)
(51521.7167041,-9851.80877342)
(-895.261283787,-47422.5656936)
(-40388.9423866,35513.9964062)
(-26703.0276768,29170.9201802)
(38573.9224489,53489.4467827)
(-47623.3023549,-44188.4253663)
(65535.6446789,-9678.283636)
(24058.50398,-11738.7551668)
(-15134.8468998,28366.146805)
(-28686.7537501,-56764.2557499)
(3482.62621232,13053.4716924)
(53031.0784919,46624.625116)
(13549.5423105,11917.3343585)
(-25171.1563239,27535.2856654)
(19059.4027891,43271.0049701)
(4607.22499477,40550.1765983)
(-37563.509537,38086.6313172)
(-8915.52890481,25834.3949924)
(23134.082429,-762.837587404)
(-55509.6118071,35958.2965341)
(9530.45807675,-42450.1941134)
(38847.815043,-19588.2746326)
(-58237.441833,-60653.425437)
(28755.0406596,21497.3337435)
(-57760.8743931,1342.53805619)
(51798.3847441,8321.08712192)
(-30799.7411509,-57875.8126817)
(-21685.0696224,24925.4821156)
(-37778.3008317,-13235.3232696)
(20468.3935915,-13333.67715)
(8262.95016969,-24755.5984393)
(-39730.2397991,57417.3254369)
(32779.7645677,-3558.60282648)
(17103.0348749,35997.4557694)
(-41939.5384418,20946.550449)
(-33781.0502411,-2384.89826177)
(-62958.6224372,-47456.6468156)
(26893.8845034,-11034.7703614)
(-19784.8072304,-57333.6764692)
(41735.470286,-51739.0899345)
(51702.8302803,58867.577401)
(2304.85646818,-5087.1527345)
(9781.82951092,52155.5719855)
(-27621.1510611,-59659.3194414)
(-55208.144979,64742.6884206)
(-48156.4285425,29407.9571382)
(57108.7253423,-28756.6726559)
(-21575.5597776,-4800.9008172)
(-62486.4150414,-32572.087975)
(42807.0746374,27935.5292285)
(6379.73476224,54855.9567644)
(-10175.4600843,1203.06767805)
(-22383.9137622,17431.6228038)
(34856.164292,-63687.9518367)
(-53419.0281395,22334.5790668)
(-47489.3499655,-59972.9749231)
(-8532.51948215,11207.4441353)
(48516.0792495,-32901.6648053)
(-13435.8488924,58959.7890725)
(13305.371297,56996.5528076)
(-64398.7576481,30418.18729)
(55391.8955387,38741.3831793)
(1371.47261144,-7947.08426331)
(-7588.31917283,-56975.8194219)
(43382.1132899,-53489.1910516)
(2075.11108671,28936.7007671)
(56793.2930733,-49130.9581982)
(-59872.1879262,-8240.85438885)
(-53802.1260993,-54734.339569)
(928.235212372,50002.7832692)
(-35336.0022947,-29846.1148351)
(24191.8769476,40042.0554088)
(35179.1608997,23982.4713053)
(-5778.09422273,-65365.1550632)
(-20229.6863837,-45100.5174406)
(4511.98744629,-41222.1833186)
(-20255.3087536,10319.1282894)
(-20849.2341208,19510.5856931)
(-16661.6834564,-9693.44406713)
(52497.5238389,-38218.097129)
(152.749029184,-59430.5292138)
(34555.5369057,41461.2605755)
(-45066.6845248,-22774.767887)
(63907.3720555,62169.2303801)
(-45786.8766596,-31759.0158907)
(-18384.9621733,26373.9576453)
(63939.8270012,13086.2274434)
(-35666.3827344,-44416.3006674)
(5730.84368576,64184.1207254)
(-47916.9135877,-19882.9779828)
(-12496.5217703,-6081.76362841)
(-27928.6309453,-38675.1385293)
(-52287.9947011,-12590.4239888)
(65412.4119937,-12125.1106711)
(43235.5668782,14605.1704705)
(-21544.7622488,-37332.834573)
(-17752.0931759,10008.873628)
(-14211.0445512,63357.698559)
(1849.57929069,-28878.1795942)
(-53547.9750635,-45932.8258854)
(-12113.3044769,-8369.17600354)
(12814.810567,64777.7167266)
(15370.1224789,37796.5141718)
(25783.4437972,35212.9736852)
(-14495.7194702,-17645.0211104)
(33761.3084865,46750.7785894)
(3804.2953735,-1532.61119089)
(-12845.7355554,-65183.9612504)
(-55725.3547213,53354.5190167)
(55144.0644418,-29437.2801556)
(23923.613172,29472.9866155)
(22411.3267562,-15184.7426608)
(-54952.8593109,21885.8756237)
(50538.4317374,26455.541599)
(-2122.23347919,-1080.58483114)
(40440.5752405,12664.578774)
(1669.16613321,7175.08774149)
(-44998.6173003,-32489.6755796)
(-57816.7560807,55226.6208019)
(-60330.6382501,-19031.5599515)
(46376.1275237,-4090.40076813)
(17135.0266593,32177.6882728)
(57887.7087591,-27779.0444006)
(33909.1138223,15005.6935723)
(-37333.2732437,13246.4075561)
(-49752.2495903,-40101.7169554)
(1566.34206085,37528.9914383)
(-13167.6029635,-27906.2877596)
(10929.981526,-16001.9676743)
(30994.5177387,20683.2380476)
(-12191.9850343,-4272.21439283)
(47220.2985588,53765.6903885)
(-60989.362345,-21981.9091789)
(-52250.490459,-7065.49819779)
(-14985.1738729,28218.2586847)
(30650.3614178,-41356.4461305)
(24291.0573814,-21631.3532624)
(-23083.7608897,19993.227097)
(-24350.8556818,-53957.4962958)
(-32280.3334081,-56684.5101511)
(25179.9777077,38119.0857458)
(40153.0967522,-11448.9030929)
(50419.7374509,13352.6273595)
(62818.4986104,-57456.437038)
(35906.6880815,47734.8828292)
(-19906.3912959,-38282.3718039)
(31897.2095507,40280.6822136)
(11000.8051286,18345.6989071)
(-19635.7482966,-10651.2194558)
(-12812.5184118,25421.6238104)
(-18265.4826296,39592.6391182)
(-55381.7500797,-51720.5532993)
(42867.3800671,61195.2571302)
(-289.116350803,32211.5899349)
(23176.8185233,55235.7952389)
(29179.9197712,31997.5197083)
(-31087.3436767,-42984.1260216)
(-45147.3906605,-8851.80067754)
(-62131.1003619,-48384.711082)
(-52282.1140952,44294.5324391)
(-52438.5322015,62817.5509774)
(474.414699569,1803.38905048)
(34262.3594756,-27809.5007389)
(33739.1109302,-54754.9591036)
(44787.7195865,-34340.1681463)
(-38238.6448582,11538.8182916)
(54895.2398512,-22222.4944649)
(14297.608479,-22672.8509103)
(36695.9117455,-56970.0134646)
(1947.03697143,-33388.9695541)
(-14705.1055749,-64209.4648249)
(34113.6120624,-62840.3230462)
(49957.9047624,-40141.1511254)
(35775.9739055,14330.4143426)
(-49152.3334304,36991.0337909)
(4361.26295955,13351.9741058)
(27476.4512862,43202.4881255)
(61346.5264542,-38668.3169167)
(38548.58967,23548.3237588)
(-26117.910567,1473.49974604)
(-50079.7265249,-38825.151073)
(-14758.0087191,64212.0985032)
(-2747.38150957,56119.560322)
(-2767.71325927,35566.6207915)
(52986.2387137,33363.2933111)
(-65465.4302107,-35805.249426)
(-48946.0570445,-46917.0495545)
(-58703.3754646,-14017.966619)
(-59183.433786,46259.092267)
(-28312.9856902,-31863.018151)
(33941.5091394,-44956.0731453)
(-36218.2269453,-27253.4689247)
(-64960.816987,-40647.2474152)
(54025.4699208,43551.9335394)
(30068.0527032,-22190.1825837)
(-34791.993699,59660.3148081)
(26306.0056689,-60646.9838312)
(13080.0882121,7341.20878766)
(-22102.9903491,-10652.3138602)
(-48919.1995934,-2875.83896142)
(50581.3544524,9119.6950607)
(-27762.1507347,-50843.5279139)
(56779.0405653,6359.50528975)
(17228.7542305,3614.73963007)
(-55268.7239718,31527.6991477)
(59377.4397739,-40183.4235459)
(21571.2880798,24047.5456315)
(48041.0303348,17564.5525759)
(-57931.3079145,-6158.7055713)
(40654.9151113,32954.398333)
(12052.6224731,20585.7796973)
(-18147.1045301,37621.7357318)
(-3965.11530001,44572.677479)
(36106.8014158,60018.7660847)
(17159.9750707,-32328.8023736)
(42490.1474573,-36776.8694662)
(32617.371623,27659.1494676)
(-16188.5194192,-28775.4879021)
(-57244.7010015,49089.1962618)
(-31675.3201601,44063.9784308)
(-29734.480024,-25636.2395239)
(60264.5683112,19509.5983269)
(48177.6109942,9618.35238268)
(42919.4671394,29953.9078785)
(22401.7490765,34649.9292804)
(-50.5273918472,-544.70074336)
(-52861.386743,40405.8729137)
(5441.71751644,59603.288681)
(8237.71238543,7455.68909659)
(-6905.65915909,8239.01957097)
(13450.7194165,25364.8543212)
(2794.76149038,3843.95100077)
(15245.8256451,50279.8270642)
(-41934.7187883,18281.03116)
(-8913.10461346,63795.3136607)
(-45860.9710664,-65204.8205684)
(37781.6629002,-17640.1982254)
(-32086.5584788,-4265.08678902)
(-47563.2663666,39328.1301245)
(65352.2201464,-54012.54873)
(63866.850932,24233.92208)
(-44151.3727823,21241.015015)
(-28535.2350348,-40162.194885)
(21495.7923445,-4004.70557583)
(-1980.14527172,-56600.7600326)
(-27420.8355636,62391.3212087)
(-3326.46061321,48670.191585)
(16508.3899632,53422.8596307)
(-24808.7563922,9825.6189203)
(41176.5832902,18386.2907588)
(-40391.6001318,-35779.982325)
(11293.9757528,-7921.15083779)
(-63560.4889553,19324.9760434)
(7529.95615302,64738.5338384)
(2435.83977833,-24670.4612462)
(2910.25545166,-3045.19316264)
(16485.3974449,-22922.3642016)
(-49697.2629891,29652.1327632)
(-16343.3300667,48519.5465631)
(-45381.6600096,-54651.0703425)
(51470.4972555,-24585.3791332)
(-1718.31520951,-30677.9278598)
(51563.9148687,-52789.0498558)
(54064.2853682,-40687.6638685)
(41841.8706248,10780.9563709)
(36424.8544496,58459.2675921)
(-23886.4223106,-18804.9611289)
(64810.5437544,-57638.8874017)
(-2344.61706664,51659.7104089)
(5449.52501236,50763.2174643)
(58069.1250921,-6808.6098998)
(42146.4559756,17788.1242514)
(43198.8665513,-23399.7438969)
(-18612.3968048,43244.5928)
(7761.67142981,-12813.5329771)
(-363.892124568,-51504.4189308)
(35362.8609137,19676.445979)
(-44482.8999651,15610.726995)
(10468.0425807,5553.68559071)
(-23642.5311213,-45743.6835883)
(-53128.5225297,-49803.7249826)
(-15844.922212,9232.23232836)
(-46645.6135609,19880.5879923)
(-27577.4518856,-23784.401219)
(-9071.35425026,-53175.82153)
(-63334.3334407,-35822.4958481)
(-1490.0950778,-36684.6045557)
(58475.010866,-30680.9067911)
(17912.929636,41246.6291555)
(-40299.0340584,-25234.250629)
(-62856.7916182,-26206.4748133)
(52079.2059619,30253.6250157)
(39329.0506884,42822.4814834)
(-31130.7545194,40205.9015515)
(31361.8700413,31889.4940626)
(17989.6247692,-25589.9413108)
(59583.0128014,-59914.006132)
(-52524.0914443,21442.902396)
(-42500.8075075,-63771.7737862)
(57238.38457,-32266.1395528)
(-6861.55497873,-65512.6155112)
(16096.2985649,61719.4686076)
(38306.5157346,-40550.8390819)
(14815.3813827,-41466.9795508)
(-20698.1202449,14156.430032)
(-59878.0694342,-12947.5421265)
(29219.9937482,60392.1112756)
(26105.7498575,-7797.5382825)
(-10753.2932998,62597.529362)
(31727.1081072,-17161.7862932)
(-22811.1112386,-14099.319405)
(14241.0681404,-46904.1985153)
(-30927.3474814,-15201.2067458)
(-62775.6715111,-12093.5797651)
(-9857.79921965,25642.0490563)
(57779.6383236,-41847.2662716)
(-28898.9539015,41122.3055931)
(-39300.9729764,-21717.8619205)
(-36005.3458349,9885.44254565)
(55446.5406447,47909.7030924)
(64924.0380454,-51032.7687258)
(-46013.9329442,10516.8507847)
(54490.7992876,55985.6440109)
(-18294.8945634,-61015.7655326)
(-16768.6149259,-22040.1443596)
(-44003.8680358,-39985.3692799)
(-32768.9780781,-36631.0457432)
(25133.754187,61244.3974517)
(30673.9701996,-19911.0903782)
(-51265.2669048,-44576.9843726)
(-17896.9213322,64239.1955495)
(41819.2658991,61710.1742829)
(-52226.453404,-60615.0240774)
(-26972.1654867,-31231.374956)
(36411.6258843,347.323069639)
(-56510.3275861,24383.271751)
(30006.338297,-38567.3405185)
(-44773.5705673,50732.1713663)
(46445.8538867,30471.6104153)
(-54649.324917,-8654.19828411)
(36041.2941584,-17229.1895573)
(28209.2646086,-4952.2373421)
(-2212.5612201,-16030.9903126)
(49415.775054,-3749.27793574)
(42301.2237809,-26655.5830254)
(-37364.6523425,31096.4156949)
(41870.2884013,-50171.523465)
(16391.3161373,27087.4843963)
(27107.5905156,23562.1610812)
(35954.087069,-5011.37516891)
(37060.1435998,57180.4811009)
(14578.2277213,59730.4842112)
(-38045.4628719,-34345.1068544)
(24150.7473476,-50180.6229087)
(-14342.0660083,-33591.4370037)
(-18304.6009968,30926.7874097)
(-31244.1348409,-52214.5390887)
(-3736.27960377,46006.6270552)
(-27558.1921388,7520.93903222)
(-55824.5734718,-6084.73444249)
(-30549.9303522,-50349.0118877)
(-18980.5740849,-12619.67742)
(-57486.8317425,-57895.6746916)
(-50245.2366486,-11443.5597379)
(-44647.1608588,19.893956709)
(-25034.5543696,21573.849226)
(25048.7706181,-33900.2924022)
(-38305.3095419,19120.6515508)
(30654.5427187,-39024.3075465)
(20788.6651435,-65082.479332)
(-3226.04740167,43307.523599)
(-47207.0126863,-56341.561621)
(7158.04411067,10632.4063679)
(31866.2980955,54241.5080462)
(-6803.32864226,63400.5869064)
(3118.98044401,65365.7890157)
(37517.0986769,-58696.0831246)
(-26276.2162775,29695.7225099)
(13249.7119151,-46125.1510787)
(24878.6460527,29446.6453639)
(-5854.22241791,65376.2187846)
(-19615.7996147,-41540.7962209)
(-26122.9422038,40419.3113318)
(49815.5082283,33037.7534208)
(-18898.0125756,-203.202460585)
(26608.2432045,-39506.3417557)
(44646.4093989,11131.5760584)
(8913.45766664,59308.011966)
(-47119.938536,-14290.9709853)
(17242.9848231,-9325.42335852)
(-19381.9146428,31317.6596909)
(48586.7962379,-34924.7024621)
(6761.4664595,48921.4566725)
(-42824.3156339,-18156.9081655)
(-35337.927408,47711.1954795)
(-32152.9723759,38360.8881603)
(-40649.0812725,22744.1033624)
(-61852.0564998,8205.20718127)
(-64842.9361821,11583.5940548)
(-51806.5201627,-54270.6544852)
(-25784.0388389,46197.3322009)
(-41840.0906328,-59403.2424815)
(48666.1457908,-42385.9204076)
(-28893.8662952,58720.9705947)
(22938.0941341,-42783.0104801)
(27755.1427511,46894.476562)
(-64301.1728916,-54684.689925)
(52745.6463597,-35642.0318095)
(51770.3466655,-21336.0142702)
(-24655.5295062,423.34120644)
(-21869.8211452,52663.0591871)
(-32694.6395063,54221.9611139)
(2330.4395091,8887.99857217)
(47029.8818936,-27386.1065564)
(-54636.6671796,-25957.5739142)
(-58802.8981724,58275.5093292)
(-58690.8430458,-22664.2114009)
(46105.4843472,-35390.1079146)
(-47724.1975943,-5676.16030591)
(-64198.071505,-18379.4280019)
(-53870.5109189,-20543.6173879)
(61004.732564,33644.5421503)
(-29360.0470469,-59429.8087696)
(-29647.702756,-51131.4190995)
(-35394.7322906,20689.0442679)
(-56351.4193651,-15930.1013288)
(24737.9500466,-4642.20371922)
(31430.5035307,4663.12261813)
(5013.46304529,-18890.9785579)
(9962.99112321,51330.0604499)
(-58910.8962027,-37317.2044924)
(54732.7708767,40279.3238282)
(58085.6049009,8350.28690722)
(-13520.928827,25.8624822368)
(63591.9979095,46254.6617286)
(54265.1888149,60431.7664354)
(-24544.5348399,61170.0862154)
(-59570.2855219,-25160.6556633)
(47386.6336187,-8712.9290262)
(22955.5597257,-28239.6182043)
(61100.1649559,-33101.970885)
(717.02617073,-14143.970936)
(-8955.91831606,-49749.4915544)
(-29289.556084,62928.9064466)
(64423.0770671,-9558.21780976)
(57552.1802699,-52670.8431276)
(5189.74334735,-55692.2177531)
(-38666.6077713,15547.9181717)
(-11083.4016065,31609.3075016)
(29845.0835412,-43101.0549638)
(46331.2912529,53106.4244779)
(-22805.81716,53599.0138612)
(61116.834018,29159.5517121)
(22144.7992904,-42876.6908585)
(-22710.7295199,-60126.8347231)
(883.364479327,4608.63660647)
(21718.8481355,-34719.7196592)
(44162.0289552,-5759.97958085)
(2845.72470036,-61600.511473)
(45058.7341967,44421.4014735)
(-11481.6176834,-37262.5288597)
(33645.1995065,3169.53970736)
(51885.0834272,58859.1042555)
(-14936.2103605,-751.944868675)
(-13302.558198,-31365.6655674)
(-60856.625675,-24114.992886)
(-17178.4613687,61204.9870082)
(17507.3237656,-28337.5372324)
(-7139.09101544,24414.5548724)
(-43147.9045399,15876.0417706)
(-65277.8786392,17690.6137006)
(16919.5774666,-9634.31609151)
(-4678.55402796,-31894.6824882)
(-29952.4146859,30685.9927652)
(17568.7029463,1077.93665595)
(-26477.3140395,-36229.7465469)
(34755.8601797,57909.2967504)
(56068.5720664,-35605.3551249)
(58132.1099965,41498.2913072)
(-30083.6524752,41161.6254399)
(47069.7323361,47850.0806714)
(45354.4633003,47234.5751911)
(-19398.4567475,8343.48033469)
(16361.0371988,-2422.84812896)
(-31465.0112513,35584.3705139)
(-24019.6495323,37863.2740059)
(-23776.1010235,13822.7078457)
(-14522.2993773,45622.3699603)
(6498.19944295,-39353.9749921)
(6523.18332288,7808.71617715)
(33828.5911441,51753.6321492)
(30646.4353709,9207.64993311)
(8083.63996551,-3359.48030971)
(53280.0509354,52364.6516427)
(-41509.8165873,-21836.842584)
(-56508.4196097,5254.28844396)
(-53611.1388388,21346.000322)
(-51814.9855364,19706.3028935)
(54543.1475087,-26280.1901211)
(26064.2926972,-59170.4246942)
(-12016.4727119,1692.11423014)
(-28891.5644128,23169.0965366)
(8668.00541377,-30282.5948181)
(55687.402339,-61714.6396122)
(-1874.17736902,33439.5044688)
(255.85312348,-38604.2663053)
(4608.56218345,33327.7705395)
(15418.3235123,-51893.8551435)
(30083.281173,36470.8237786)
(-19625.0644952,6081.48802758)
(40438.8962635,-16837.5566079)
(-34227.5169282,58689.2359064)
(58597.3984221,-28354.3774527)
(-4973.05653254,-21119.4178809)
(-50523.0438767,32121.0264549)
(-48173.7279463,41910.9226953)
(52005.7442868,-36292.5757978)
(-4415.38202982,6397.90523738)
(-9585.3931587,-19839.3679243)
(-505.888630231,-58006.5145799)
(38955.8841695,-40052.1446006)
(-53982.209934,24332.8422895)
(-4198.75825213,56485.1900023)
(-55624.2263901,-4097.27073991)
(18029.1109673,-41693.0777864)
(-33880.8251806,64838.7370529)
(30421.6798495,-11009.2914542)
(47927.8434962,-61720.8018798)
(-35857.9527251,41942.1429566)
(45899.7193165,2526.57615044)
(18875.4040895,-9524.8231755)
(44834.455114,36121.3229347)
(-6000.80122764,57602.1644679)
(55966.6305209,-11092.4682673)
(42944.0894895,-52880.7640336)
(-45364.8457531,-25338.9216759)
(-491.087533523,58884.4291411)
(-39228.0697573,29753.5409014)
(-20484.839257,14793.0011618)
(-52276.9132481,-42930.0842325)
(-37739.269625,46249.5246507)
(-54079.9687769,-38532.7668805)
(5074.83401268,62419.3640955)
(-16236.8473297,-5887.074207)
(44446.9973221,39865.6079052)
(59740.0946632,-11919.1817285)
(12553.2001285,24549.1117101)
(-60630.1672517,54447.5281815)
(-38821.3634829,-8906.43648733)
(43432.994579,55255.5174544)
(52521.7446838,53148.2982902)
(-57481.4090016,-37884.1095142)
(-3170.63430536,15425.2235669)
(35692.9631373,25453.1977788)
(-45771.5300504,57780.3742749)
(-10110.7280283,844.10325277)
(21110.0736151,7036.79242303)
(-63039.2195407,61364.4818873)
(24552.0358145,-50224.2144278)
(-26048.84229,-43879.2929536)
(-18212.3140405,16338.1256554)
(4235.99821888,25591.9259046)
(31436.2840921,-51455.3947348)
(40090.739009,28188.6970695)
(49941.9474595,-5579.20240301)
(49665.5369695,46349.1420097)
(43547.8887927,3557.34707205)
(40742.0241529,19247.7532471)
(-56827.0524574,-34209.8103993)
(-27803.0343379,-44357.2718661)
(35971.9614949,-43055.7488633)
(-49473.4371323,-63362.203748)
(-47333.5443337,-26718.3441377)
(-63421.9775355,-44915.4457218)
(-7816.18217316,2777.18649751)
(-7921.51644988,-17446.7580926)
(47632.5318627,-30278.1493347)
(29929.6371261,-25302.4266438)
(-23233.7562833,-46117.0591674)
(58707.6399985,-32599.622036)
(-65287.1403483,45647.1014933)
(-5221.44976384,-53259.2735234)
(-64608.9462809,51025.3843193)
(24926.724236,48114.2774176)
(64802.6693386,59675.2963537)
(-32018.3331712,19263.8850401)
(12912.5032012,-28567.8102284)
(21136.0675522,47004.5407735)
(-22523.366409,-62327.120889)
(1625.24186951,-58710.3799551)
(-4315.14496709,-44660.7661509)
(-61359.4916755,24363.2748477)
(-9542.30048447,21937.9791006)
(-30377.2302287,-58015.1958123)
(-31251.6496918,17619.8826895)
(-13376.8525402,29150.3548475)
(15585.7752277,3531.4351054)
(19278.6146737,52265.8714791)
(52603.2420997,-51072.2625769)
(-61478.641437,-36458.122632)
(-11999.6048866,46541.3890857)
(-9478.60641036,3472.29867643)
(59725.0811785,12446.357921)
(15656.7686919,56388.4226263)
(-38746.5303269,-990.666200655)
(-10405.9414549,-62056.3137837)
(14878.1339466,63006.9146332)
(57437.6322061,35615.5211614)
(-51878.5700296,10773.5197816)
(62624.2751514,25380.3590556)
(47805.6845884,57752.4589866)
(36013.6645117,-51532.1103602)
(28022.2590896,-52245.4737776)
(10841.0096787,61308.4222)
(38084.4435356,55043.9275983)
(-45240.3867051,21101.2794433)
(-41634.5798746,53170.1731316)
(-14846.1133674,-38278.3389789)
(-55571.7254274,21182.1646007)
(-2703.84502813,52046.1656127)
(-42647.118471,61223.2081137)
(-41387.4595481,-8367.80819772)
(7346.29053491,40278.9331164)
(-29357.5707618,29282.4807501)
(33647.1071421,-46550.6009819)
(-15106.7139587,37288.893326)
(-5120.27282603,31257.3322776)
(-40269.9463673,-28361.3456128)
(59979.17525,-61599.9241222)
(2528.87370561,-47331.7470226)
(35412.9262016,-65424.8391515)
(5621.0575301,-30062.7641242)
(23369.5651176,-29095.7903048)
(-30833.1971513,6341.277087)
(-32708.8476482,64083.7620834)
(53327.3317813,66.2404657271)
(-20437.4234079,47333.0995975)
(-23720.8155119,9476.75814135)
(-40197.73232,58355.21733)
(62655.6486779,40953.8987137)
(-48177.9406675,38630.8503748)
(-30447.6139286,43472.1129332)
(9129.32797905,-61308.8192594)
(38282.0769096,5916.74043333)
(38494.8522744,-16802.7001143)
(-33477.4511606,-59677.2015614)
(16529.9654145,9398.90958099)
(-60512.6012931,-9312.11794127)
(24800.7612728,57890.8815905)
(-49079.7903155,-61281.4319783)
(54677.740627,8899.22766315)
(14988.9929041,16206.5055048)
(2789.02921071,13223.5518251)
(-24661.8529583,13960.570002)
(-7428.84151518,46294.2489402)
(31998.866421,-31903.0124006)
(-60832.2870391,60659.1313698)
(42543.1665609,6453.44815443)
(48561.2432994,55378.8978448)
(33952.3886431,-11548.3685252)
(-11242.020893,42317.6558488)
(10552.0838261,-57866.3212774)
(-2556.98965712,-4030.79690943)
(57679.1304038,-19283.6514372)
(46858.952525,1004.37419526)
(40508.9657371,16396.4155546)
(50074.1454593,-18477.5445455)
(40944.172029,-48012.8819617)
(-30983.0625978,-40363.2594602)
(54117.1133482,-39784.3599)
(-48686.2985593,38630.4893484)
(-24670.1006225,42437.0767121)
(-16741.1770295,28096.6967315)
(7973.84008566,-64153.6681737)
(35324.1609305,-53246.4969451)
(35225.9141352,-48170.3886192)
(-9125.19083718,3432.48258848)
(27699.4979927,12629.4264211)
(7594.91677038,29133.2441976)
(-34771.5779927,-45970.9953796)
(-50270.1169316,12692.2456675)
(-30019.1235554,-22367.3447844)
(58239.5127025,54794.2098111)
(22698.2905243,-55395.4470542)
(-19556.5674105,24153.4745754)
(-16305.482526,-20139.6552055)
(36954.7648716,-39985.334848)
(15147.0718076,-55582.2748112)
(52566.9844439,-20973.3667833)
(-36738.060682,-1324.25949357)
(58898.1633035,-53400.6088428)
(45652.8238,16857.2344614)
(54593.6730994,-59712.0724593)
(52994.3780164,-45273.8161416)
(-49385.3130998,46147.7287784)
(34020.5571348,28057.5497812)
(-42535.9234633,-19130.1576729)
(10105.7407537,-38455.5179814)
(-16988.0752943,60277.241478)
(-21485.4923348,14282.0238121)
(43942.6641081,-59534.5540774)
(-5948.2293719,14713.8777229)
(42865.3618493,42564.5704281)
(-64073.2134398,5834.36445643)
(-31438.6945768,40503.153246)
(55285.2073526,-46602.9369422)
(-11291.201722,30710.4657767)
(5560.71520344,51539.0227889)
(-18553.908964,-34811.6366666)
(35758.5493933,-65071.1905642)
(-31295.6072299,-10642.4405513)
(-58175.5236677,55192.328856)
(-12983.0960265,61370.7554682)
(-16076.7012384,24052.1298473)
(19969.9237696,-64178.1751358)
(46672.4301578,59175.018254)
(35653.802742,-64267.709778)
(-38430.8258484,-20815.6730674)
(-2446.8187271,11795.0058144)
(-32004.5523524,-56056.5736757)
(-61228.6573043,30194.7488662)
(-9685.94658207,63361.6749401)
(-45855.8042585,-17223.20661)
(-42895.5905599,36810.5009821)
(-53610.5706923,-51315.4367598)
